valuation_batch_id,run_id,datestamp,timestamp,engine_name,number_of_threads,hash_size,time_per_valuation,number_of_runs,machine_ident,model,chess1m_sp_idn,chess960_scharnagl_sp_idn_white,chess960_scharnagl_sp_idn_black,rank_1_white,rank_8_black,standard_fen,shredder_fen,is_chess960,is_classical,score_cp,score_mate_in,score_is_mate,score,lowerbound,upperbound,depth,seldepth,nodes,nps,move_1,move_2,move_3,move_4,move_5,move_6,pv,info_pretty,error
2025-09-28_18:31:09_960_Alienware Aurora R7,810,2025-09-28,23:01:11,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,778410,810,810,RKQNBBRN,rkqnbbrn,rkqnbbrn/pppppppp/8/8/8/8/PPPPPPPP/RKQNBBRN w KQkq - 0 1,rkqnbbrn/pppppppp/8/8/8/8/PPPPPPPP/RKQNBBRN w GAga - 0 1,1,0,31,,False,"PovScore(Cp(+31), WHITE)",True,True,35,43,64893406,3244670,d4,d5,f4,Qd7,Nc3,Nc6,"[Move.from_uci('d2d4'), Move.from_uci('d7d5'), Move.from_uci('f2f4'), Move.from_uci('c8d7'), Move.from_uci('d1c3'), Move.from_uci('d8c6'), Move.from_uci('c1d2'), Move.from_uci('b8a8'), Move.from_uci('b1a1'), Move.from_uci('f7f5'), Move.from_uci('h1f2'), Move.from_uci('h7h5'), Move.from_uci('f2d3'), Move.from_uci('h8f7'), Move.from_uci('e2e3'), Move.from_uci('e7e6'), Move.from_uci('f1e2'), Move.from_uci('g7g6'), Move.from_uci('h2h3'), Move.from_uci('d7e7'), Move.from_uci('g2g4'), Move.from_uci('f7d6'), Move.from_uci('c1b1'), Move.from_uci('h5g4'), Move.from_uci('h3g4'), Move.from_uci('g8h8'), Move.from_uci('d3e5'), Move.from_uci('c8b8'), Move.from_uci('e5f3'), Move.from_uci('a7a6'), Move.from_uci('d2c1'), Move.from_uci('e7f7'), Move.from_uci('e1h4'), Move.from_uci('f8e7'), Move.from_uci('h4e7'), Move.from_uci('f7e7')]","{'currmove': Move.from_uci('d2d4'),
 'currmovenumber': 1,
 'depth': 35,
 'hashfull': 59,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 64893406,
 'nps': 3244670,
 'pv': [Move.from_uci('d2d4'),
        Move.from_uci('d7d5'),
        Move.from_uci('f2f4'),
        Move.from_uci('c8d7'),
        Move.from_uci('d1c3'),
        Move.from_uci('d8c6'),
        Move.from_uci('c1d2'),
        Move.from_uci('b8a8'),
        Move.from_uci('b1a1'),
        Move.from_uci('f7f5'),
        Move.from_uci('h1f2'),
        Move.from_uci('h7h5'),
        Move.from_uci('f2d3'),
        Move.from_uci('h8f7'),
        Move.from_uci('e2e3'),
        Move.from_uci('e7e6'),
        Move.from_uci('f1e2'),
        Move.from_uci('g7g6'),
        Move.from_uci('h2h3'),
        Move.from_uci('d7e7'),
        Move.from_uci('g2g4'),
        Move.from_uci('f7d6'),
        Move.from_uci('c1b1'),
        Move.from_uci('h5g4'),
        Move.from_uci('h3g4'),
        Move.from_uci('g8h8'),
        Move.from_uci('d3e5'),
        Move.from_uci('c8b8'),
        Move.from_uci('e5f3'),
        Move.from_uci('a7a6'),
        Move.from_uci('d2c1'),
        Move.from_uci('e7f7'),
        Move.from_uci('e1h4'),
        Move.from_uci('f8e7'),
        Move.from_uci('h4e7'),
        Move.from_uci('f7e7')],
 'score': PovScore(Cp(+31), WHITE),
 'seldepth': 43,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,811,2025-09-28,23:01:31,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,779371,811,811,RKQNBRNB,rkqnbrnb,rkqnbrnb/pppppppp/8/8/8/8/PPPPPPPP/RKQNBRNB w KQkq - 0 1,rkqnbrnb/pppppppp/8/8/8/8/PPPPPPPP/RKQNBRNB w FAfa - 0 1,1,0,21,,False,"PovScore(Cp(+21), WHITE)",True,True,34,42,65769683,3288484,e4,d6,,,,,"[Move.from_uci('e2e4'), Move.from_uci('d7d6')]","{'currmove': Move.from_uci('e2e4'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 59,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 65769683,
 'nps': 3288484,
 'pv': [Move.from_uci('e2e4'), Move.from_uci('d7d6')],
 'score': PovScore(Cp(+21), WHITE),
 'seldepth': 42,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,812,2025-09-28,23:01:51,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,780332,812,812,RBKQNRBN,rbkqnrbn,rbkqnrbn/pppppppp/8/8/8/8/PPPPPPPP/RBKQNRBN w KQkq - 0 1,rbkqnrbn/pppppppp/8/8/8/8/PPPPPPPP/RBKQNRBN w FAfa - 0 1,1,0,31,,False,"PovScore(Cp(+31), WHITE)",True,True,33,47,62663946,3133197,a4,,,,,,[Move.from_uci('a2a4')],"{'currmove': Move.from_uci('a2a4'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 53,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 62663946,
 'nps': 3133197,
 'pv': [Move.from_uci('a2a4')],
 'score': PovScore(Cp(+31), WHITE),
 'seldepth': 47,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,813,2025-09-28,23:02:11,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,781293,813,813,RKQBNRBN,rkqbnrbn,rkqbnrbn/pppppppp/8/8/8/8/PPPPPPPP/RKQBNRBN w KQkq - 0 1,rkqbnrbn/pppppppp/8/8/8/8/PPPPPPPP/RKQBNRBN w FAfa - 0 1,1,0,30,,False,"PovScore(Cp(+30), WHITE)",True,True,34,51,66233080,3311654,e4,e5,,,,,"[Move.from_uci('e2e4'), Move.from_uci('e7e5')]","{'currmove': Move.from_uci('e2e4'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 56,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 66233080,
 'nps': 3311654,
 'pv': [Move.from_uci('e2e4'), Move.from_uci('e7e5')],
 'score': PovScore(Cp(+30), WHITE),
 'seldepth': 51,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,814,2025-09-28,23:02:31,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,782254,814,814,RKQNRBBN,rkqnrbbn,rkqnrbbn/pppppppp/8/8/8/8/PPPPPPPP/RKQNRBBN w KQkq - 0 1,rkqnrbbn/pppppppp/8/8/8/8/PPPPPPPP/RKQNRBBN w EAea - 0 1,1,0,47,,False,"PovScore(Cp(+47), WHITE)",True,True,36,59,61574298,3078714,d4,d5,Nc3,f5,f3,Nc6,"[Move.from_uci('d2d4'), Move.from_uci('d7d5'), Move.from_uci('d1c3'), Move.from_uci('f7f5'), Move.from_uci('f2f3'), Move.from_uci('d8c6'), Move.from_uci('e2e4'), Move.from_uci('f5e4'), Move.from_uci('f3e4'), Move.from_uci('e7e5'), Move.from_uci('e4d5'), Move.from_uci('e5d4'), Move.from_uci('d5c6'), Move.from_uci('d4c3'), Move.from_uci('c6b7'), Move.from_uci('b8b7'), Move.from_uci('e1e8'), Move.from_uci('c8e8'), Move.from_uci('g1d4'), Move.from_uci('h8f7'), Move.from_uci('d4c3'), Move.from_uci('f7d6'), Move.from_uci('h1f2'), Move.from_uci('e8f7'), Move.from_uci('c1e3'), Move.from_uci('a8e8'), Move.from_uci('e3f3'), Move.from_uci('f7f3'), Move.from_uci('g2f3'), Move.from_uci('g8d5'), Move.from_uci('f3f4'), Move.from_uci('d5f3'), Move.from_uci('a2a4'), Move.from_uci('d6f5'), Move.from_uci('a4a5'), Move.from_uci('f5e3'), Move.from_uci('f1b5'), Move.from_uci('c7c6'), Move.from_uci('a5a6'), Move.from_uci('b7c8')]","{'currmove': Move.from_uci('d2d4'),
 'currmovenumber': 1,
 'depth': 36,
 'hashfull': 45,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 61574298,
 'nps': 3078714,
 'pv': [Move.from_uci('d2d4'),
        Move.from_uci('d7d5'),
        Move.from_uci('d1c3'),
        Move.from_uci('f7f5'),
        Move.from_uci('f2f3'),
        Move.from_uci('d8c6'),
        Move.from_uci('e2e4'),
        Move.from_uci('f5e4'),
        Move.from_uci('f3e4'),
        Move.from_uci('e7e5'),
        Move.from_uci('e4d5'),
        Move.from_uci('e5d4'),
        Move.from_uci('d5c6'),
        Move.from_uci('d4c3'),
        Move.from_uci('c6b7'),
        Move.from_uci('b8b7'),
        Move.from_uci('e1e8'),
        Move.from_uci('c8e8'),
        Move.from_uci('g1d4'),
        Move.from_uci('h8f7'),
        Move.from_uci('d4c3'),
        Move.from_uci('f7d6'),
        Move.from_uci('h1f2'),
        Move.from_uci('e8f7'),
        Move.from_uci('c1e3'),
        Move.from_uci('a8e8'),
        Move.from_uci('e3f3'),
        Move.from_uci('f7f3'),
        Move.from_uci('g2f3'),
        Move.from_uci('g8d5'),
        Move.from_uci('f3f4'),
        Move.from_uci('d5f3'),
        Move.from_uci('a2a4'),
        Move.from_uci('d6f5'),
        Move.from_uci('a4a5'),
        Move.from_uci('f5e3'),
        Move.from_uci('f1b5'),
        Move.from_uci('c7c6'),
        Move.from_uci('a5a6'),
        Move.from_uci('b7c8')],
 'score': PovScore(Cp(+47), WHITE),
 'seldepth': 59,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,815,2025-09-28,23:02:51,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,783215,815,815,RKQNRNBB,rkqnrnbb,rkqnrnbb/pppppppp/8/8/8/8/PPPPPPPP/RKQNRNBB w KQkq - 0 1,rkqnrnbb/pppppppp/8/8/8/8/PPPPPPPP/RKQNRNBB w EAea - 0 1,1,0,25,,False,"PovScore(Cp(+25), WHITE)",True,True,33,45,66543603,3327013,a4,a5,,,,,"[Move.from_uci('a2a4'), Move.from_uci('a7a5')]","{'currmove': Move.from_uci('a2a4'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 58,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 66543603,
 'nps': 3327013,
 'pv': [Move.from_uci('a2a4'), Move.from_uci('a7a5')],
 'score': PovScore(Cp(+25), WHITE),
 'seldepth': 45,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.001,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,816,2025-09-28,23:03:11,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,784176,816,816,BBRKNQRN,bbrknqrn,bbrknqrn/pppppppp/8/8/8/8/PPPPPPPP/BBRKNQRN w KQkq - 0 1,bbrknqrn/pppppppp/8/8/8/8/PPPPPPPP/BBRKNQRN w GCgc - 0 1,1,0,30,,False,"PovScore(Cp(+30), WHITE)",,True,33,52,58338511,2916925,c4,c5,f4,g5,g3,b6,"[Move.from_uci('c2c4'), Move.from_uci('c7c5'), Move.from_uci('f2f4'), Move.from_uci('g7g5'), Move.from_uci('g2g3'), Move.from_uci('b7b6'), Move.from_uci('b2b3'), Move.from_uci('f8h6'), Move.from_uci('f4g5'), Move.from_uci('g8g5'), Move.from_uci('e1f3'), Move.from_uci('g5g8'), Move.from_uci('h2h4'), Move.from_uci('f7f6'), Move.from_uci('f1h3'), Move.from_uci('a8f3'), Move.from_uci('e2f3'), Move.from_uci('h6g7'), Move.from_uci('d1c1'), Move.from_uci('b8e5'), Move.from_uci('a1e5'), Move.from_uci('f6e5'), Move.from_uci('h3g4'), Move.from_uci('g7g4'), Move.from_uci('f3g4'), Move.from_uci('g8g4'), Move.from_uci('b1h7'), Move.from_uci('c8c6'), Move.from_uci('d1e1'), Move.from_uci('c6f6'), Move.from_uci('e1e5'), Move.from_uci('h8f7'), Move.from_uci('e5e1'), Move.from_uci('g4g7')]","{'depth': 33,
 'hashfull': 42,
 'multipv': 1,
 'nodes': 58338511,
 'nps': 2916925,
 'pv': [Move.from_uci('c2c4'),
        Move.from_uci('c7c5'),
        Move.from_uci('f2f4'),
        Move.from_uci('g7g5'),
        Move.from_uci('g2g3'),
        Move.from_uci('b7b6'),
        Move.from_uci('b2b3'),
        Move.from_uci('f8h6'),
        Move.from_uci('f4g5'),
        Move.from_uci('g8g5'),
        Move.from_uci('e1f3'),
        Move.from_uci('g5g8'),
        Move.from_uci('h2h4'),
        Move.from_uci('f7f6'),
        Move.from_uci('f1h3'),
        Move.from_uci('a8f3'),
        Move.from_uci('e2f3'),
        Move.from_uci('h6g7'),
        Move.from_uci('d1c1'),
        Move.from_uci('b8e5'),
        Move.from_uci('a1e5'),
        Move.from_uci('f6e5'),
        Move.from_uci('h3g4'),
        Move.from_uci('g7g4'),
        Move.from_uci('f3g4'),
        Move.from_uci('g8g4'),
        Move.from_uci('b1h7'),
        Move.from_uci('c8c6'),
        Move.from_uci('d1e1'),
        Move.from_uci('c6f6'),
        Move.from_uci('e1e5'),
        Move.from_uci('h8f7'),
        Move.from_uci('e5e1'),
        Move.from_uci('g4g7')],
 'score': PovScore(Cp(+30), WHITE),
 'seldepth': 52,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,817,2025-09-28,23:03:31,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,785137,817,817,BRKBNQRN,brkbnqrn,brkbnqrn/pppppppp/8/8/8/8/PPPPPPPP/BRKBNQRN w KQkq - 0 1,brkbnqrn/pppppppp/8/8/8/8/PPPPPPPP/BRKBNQRN w GBgb - 0 1,1,0,17,,False,"PovScore(Cp(+17), WHITE)",,True,37,54,64315329,3215766,f4,f5,,,,,"[Move.from_uci('f2f4'), Move.from_uci('f7f5')]","{'currmove': Move.from_uci('f2f4'),
 'currmovenumber': 1,
 'depth': 37,
 'hashfull': 57,
 'multipv': 1,
 'nodes': 64315329,
 'nps': 3215766,
 'pv': [Move.from_uci('f2f4'), Move.from_uci('f7f5')],
 'score': PovScore(Cp(+17), WHITE),
 'seldepth': 54,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,818,2025-09-28,23:03:51,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,786098,818,818,BRKNQBRN,brknqbrn,brknqbrn/pppppppp/8/8/8/8/PPPPPPPP/BRKNQBRN w KQkq - 0 1,brknqbrn/pppppppp/8/8/8/8/PPPPPPPP/BRKNQBRN w GBgb - 0 1,1,0,20,,False,"PovScore(Cp(+20), WHITE)",,True,33,42,61096671,3054833,e4,e5,,,,,"[Move.from_uci('e2e4'), Move.from_uci('e7e5')]","{'depth': 33,
 'hashfull': 52,
 'multipv': 1,
 'nodes': 61096671,
 'nps': 3054833,
 'pv': [Move.from_uci('e2e4'), Move.from_uci('e7e5')],
 'score': PovScore(Cp(+20), WHITE),
 'seldepth': 42,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,819,2025-09-28,23:04:11,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,787059,819,819,BRKNQRNB,brknqrnb,brknqrnb/pppppppp/8/8/8/8/PPPPPPPP/BRKNQRNB w KQkq - 0 1,brknqrnb/pppppppp/8/8/8/8/PPPPPPPP/BRKNQRNB w FBfb - 0 1,1,0,22,,False,"PovScore(Cp(+22), WHITE)",True,True,34,47,65356506,3267825,e4,e5,,,,,"[Move.from_uci('e2e4'), Move.from_uci('e7e5')]","{'currmove': Move.from_uci('e2e4'),
 'currmovenumber': 1,
 'depth': 34,
 'hashfull': 52,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 65356506,
 'nps': 3267825,
 'pv': [Move.from_uci('e2e4'), Move.from_uci('e7e5')],
 'score': PovScore(Cp(+22), WHITE),
 'seldepth': 47,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,820,2025-09-28,23:04:31,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,788020,820,820,RBBKNQRN,rbbknqrn,rbbknqrn/pppppppp/8/8/8/8/PPPPPPPP/RBBKNQRN w KQkq - 0 1,rbbknqrn/pppppppp/8/8/8/8/PPPPPPPP/RBBKNQRN w GAga - 0 1,1,0,42,,False,"PovScore(Cp(+42), WHITE)",True,True,35,54,58636358,2931817,c3,f5,g4,d5,gxf5,Bxf5,"[Move.from_uci('c2c3'), Move.from_uci('f7f5'), Move.from_uci('g2g4'), Move.from_uci('d7d5'), Move.from_uci('g4f5'), Move.from_uci('c8f5'), Move.from_uci('b1f5'), Move.from_uci('f8f5'), Move.from_uci('h1g3'), Move.from_uci('f5e6'), Move.from_uci('d2d4'), Move.from_uci('c7c6'), Move.from_uci('c1d2'), Move.from_uci('b8d6'), Move.from_uci('e1d3'), Move.from_uci('e8f6'), Move.from_uci('f2f3'), Move.from_uci('h8g6'), Move.from_uci('f3f4'), Move.from_uci('g6h8'), Move.from_uci('f4f5'), Move.from_uci('e6d7'), Move.from_uci('d1a1'), Move.from_uci('d8a8'), Move.from_uci('d3e5'), Move.from_uci('d7c7'), Move.from_uci('h2h4'), Move.from_uci('c8b8'), Move.from_uci('f1f3'), Move.from_uci('b8a8'), Move.from_uci('c1b1'), Move.from_uci('g7g6'), Move.from_uci('d2f4'), Move.from_uci('d8c8'), Move.from_uci('d1f1'), Move.from_uci('c6c5'), Move.from_uci('f5g6'), Move.from_uci('h8g6'), Move.from_uci('e5g6')]","{'currmove': Move.from_uci('c2c3'),
 'currmovenumber': 1,
 'depth': 35,
 'hashfull': 50,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 58636358,
 'nps': 2931817,
 'pv': [Move.from_uci('c2c3'),
        Move.from_uci('f7f5'),
        Move.from_uci('g2g4'),
        Move.from_uci('d7d5'),
        Move.from_uci('g4f5'),
        Move.from_uci('c8f5'),
        Move.from_uci('b1f5'),
        Move.from_uci('f8f5'),
        Move.from_uci('h1g3'),
        Move.from_uci('f5e6'),
        Move.from_uci('d2d4'),
        Move.from_uci('c7c6'),
        Move.from_uci('c1d2'),
        Move.from_uci('b8d6'),
        Move.from_uci('e1d3'),
        Move.from_uci('e8f6'),
        Move.from_uci('f2f3'),
        Move.from_uci('h8g6'),
        Move.from_uci('f3f4'),
        Move.from_uci('g6h8'),
        Move.from_uci('f4f5'),
        Move.from_uci('e6d7'),
        Move.from_uci('d1a1'),
        Move.from_uci('d8a8'),
        Move.from_uci('d3e5'),
        Move.from_uci('d7c7'),
        Move.from_uci('h2h4'),
        Move.from_uci('c8b8'),
        Move.from_uci('f1f3'),
        Move.from_uci('b8a8'),
        Move.from_uci('c1b1'),
        Move.from_uci('g7g6'),
        Move.from_uci('d2f4'),
        Move.from_uci('d8c8'),
        Move.from_uci('d1f1'),
        Move.from_uci('c6c5'),
        Move.from_uci('f5g6'),
        Move.from_uci('h8g6'),
        Move.from_uci('e5g6')],
 'score': PovScore(Cp(+42), WHITE),
 'seldepth': 54,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,821,2025-09-28,23:04:51,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,788981,821,821,RKBBNQRN,rkbbnqrn,rkbbnqrn/pppppppp/8/8/8/8/PPPPPPPP/RKBBNQRN w KQkq - 0 1,rkbbnqrn/pppppppp/8/8/8/8/PPPPPPPP/RKBBNQRN w GAga - 0 1,1,0,33,,False,"PovScore(Cp(+33), WHITE)",True,True,35,52,67675442,3383772,a4,a5,e4,e5,Ng3,Nf6,"[Move.from_uci('a2a4'), Move.from_uci('a7a5'), Move.from_uci('e2e4'), Move.from_uci('e7e5'), Move.from_uci('h1g3'), Move.from_uci('e8f6'), Move.from_uci('e1f3'), Move.from_uci('h8g6'), Move.from_uci('d2d4'), Move.from_uci('e5d4'), Move.from_uci('f3d4'), Move.from_uci('d7d5'), Move.from_uci('e4d5'), Move.from_uci('f8c5'), Move.from_uci('d4b3'), Move.from_uci('c5d5'), Move.from_uci('d1e2'), Move.from_uci('d5d7'), Move.from_uci('c1d2'), Move.from_uci('b7b6'), Move.from_uci('e2b5'), Move.from_uci('c7c6'), Move.from_uci('b5c4'), Move.from_uci('d8c7'), Move.from_uci('b1a1'), Move.from_uci('c8b7'), Move.from_uci('d2e3'), Move.from_uci('f6d5'), Move.from_uci('g3e2'), Move.from_uci('d5e3'), Move.from_uci('f2e3'), Move.from_uci('d7e7'), Move.from_uci('f1f7'), Move.from_uci('e7f7'), Move.from_uci('c4f7'), Move.from_uci('g8f8'), Move.from_uci('f7g6'), Move.from_uci('h7g6'), Move.from_uci('e2c3'), Move.from_uci('c7h2'), Move.from_uci('g1h1')]","{'currmove': Move.from_uci('a2a4'),
 'currmovenumber': 1,
 'depth': 35,
 'hashfull': 55,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 67675442,
 'nps': 3383772,
 'pv': [Move.from_uci('a2a4'),
        Move.from_uci('a7a5'),
        Move.from_uci('e2e4'),
        Move.from_uci('e7e5'),
        Move.from_uci('h1g3'),
        Move.from_uci('e8f6'),
        Move.from_uci('e1f3'),
        Move.from_uci('h8g6'),
        Move.from_uci('d2d4'),
        Move.from_uci('e5d4'),
        Move.from_uci('f3d4'),
        Move.from_uci('d7d5'),
        Move.from_uci('e4d5'),
        Move.from_uci('f8c5'),
        Move.from_uci('d4b3'),
        Move.from_uci('c5d5'),
        Move.from_uci('d1e2'),
        Move.from_uci('d5d7'),
        Move.from_uci('c1d2'),
        Move.from_uci('b7b6'),
        Move.from_uci('e2b5'),
        Move.from_uci('c7c6'),
        Move.from_uci('b5c4'),
        Move.from_uci('d8c7'),
        Move.from_uci('b1a1'),
        Move.from_uci('c8b7'),
        Move.from_uci('d2e3'),
        Move.from_uci('f6d5'),
        Move.from_uci('g3e2'),
        Move.from_uci('d5e3'),
        Move.from_uci('f2e3'),
        Move.from_uci('d7e7'),
        Move.from_uci('f1f7'),
        Move.from_uci('e7f7'),
        Move.from_uci('c4f7'),
        Move.from_uci('g8f8'),
        Move.from_uci('f7g6'),
        Move.from_uci('h7g6'),
        Move.from_uci('e2c3'),
        Move.from_uci('c7h2'),
        Move.from_uci('g1h1')],
 'score': PovScore(Cp(+33), WHITE),
 'seldepth': 52,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,822,2025-09-28,23:05:11,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,789942,822,822,RKBNQBRN,rkbnqbrn,rkbnqbrn/pppppppp/8/8/8/8/PPPPPPPP/RKBNQBRN w KQkq - 0 1,rkbnqbrn/pppppppp/8/8/8/8/PPPPPPPP/RKBNQBRN w GAga - 0 1,1,0,28,,False,"PovScore(Cp(+28), WHITE)",True,True,33,45,66307150,3315357,d4,,,,,,[Move.from_uci('d2d4')],"{'currmove': Move.from_uci('d2d4'),
 'currmovenumber': 1,
 'depth': 33,
 'hashfull': 57,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 66307150,
 'nps': 3315357,
 'pv': [Move.from_uci('d2d4')],
 'score': PovScore(Cp(+28), WHITE),
 'seldepth': 45,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
2025-09-28_18:31:09_960_Alienware Aurora R7,823,2025-09-28,23:05:31,Stockfish 17.1,,,,960,Alienware Aurora R7_6_6_23.19,Alienware Aurora R7,790903,823,823,RKBNQRNB,rkbnqrnb,rkbnqrnb/pppppppp/8/8/8/8/PPPPPPPP/RKBNQRNB w KQkq - 0 1,rkbnqrnb/pppppppp/8/8/8/8/PPPPPPPP/RKBNQRNB w FAfa - 0 1,1,0,26,,False,"PovScore(Cp(+26), WHITE)",True,True,37,45,67665668,3383283,a4,a5,,,,,"[Move.from_uci('a2a4'), Move.from_uci('a7a5')]","{'currmove': Move.from_uci('a2a4'),
 'currmovenumber': 1,
 'depth': 37,
 'hashfull': 61,
 'lowerbound': True,
 'multipv': 1,
 'nodes': 67665668,
 'nps': 3383283,
 'pv': [Move.from_uci('a2a4'), Move.from_uci('a7a5')],
 'score': PovScore(Cp(+26), WHITE),
 'seldepth': 45,
 'string': 'NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, '
           '32, 1))',
 'tbhits': 0,
 'time': 20.0,
 'upperbound': True}",
